  -3.2411751164    0.0499845329   -0.2243854893
  -0.9490702713   -2.5372669977   -0.2243854893
  -2.9471824086    0.0597954956   -1.2743854893
  -0.1521972998   -0.4525783621   -2.0430388373
  -0.6771972998    0.4567483118   -2.0430388373
  -0.4667325619   -2.4233554718    0.1700365109
   0.2779377009   -0.4598213621   -1.9299634891
   0.8047657011    0.8396626385    1.9979425108
   1.2947657011    1.6883675342    1.7353523022
   0.3147657011    1.6883675342    1.7353523022
   1.3292941731    2.4539952814    1.0179425108
   0.2802372292    2.4539952814    1.0179425108
  -0.5684676666    1.8373750810    1.0179425108
   1.7847657011    2.5370724299    0.0379425108
   0.8047657011    2.7996626385    0.0379425108
  -0.1752342989    2.5370724299    0.0379425108
   1.3292941731    2.4539952814   -0.9420574892
   0.2802372292    2.4539952814   -0.9420574892
   1.7847657011    0.8396626385   -1.6594672806
   1.2947657011    1.6883675342   -1.6594672806
   0.3147657011    1.6883675342   -1.6594672806
  -0.1752342989    0.8396626385   -1.6594672806
   1.2947657011   -0.0090422572   -1.6594672806
   0.8047657011    0.8396626385   -1.9220574892
   1.7132817015    0.8031506385    1.9653375109
   2.7007609254    0.8031506385    1.6444860615
   2.0184295633    1.7422991890    1.6444860615
   2.0184295633   -0.1359979121    1.6444860615
   3.3110566489    0.8031506385    0.8044860615
   2.9372483213    1.8301805777    0.8044860615
   1.9907324095    2.3766517942    0.8044860615
   2.9372483213   -0.2238793008    0.8044860615
   3.3110566489    0.8031506385   -0.2338110396
   2.9372483213    1.8301805777   -0.2338110396
   1.9907324095    2.3766517942   -0.2338110396
   2.9372483213   -0.2238793008   -0.2338110396
   2.7007609254    0.8031506385   -1.0738110396
   0.4128097009   -0.7793583623    2.9114915114
   1.4002889248   -0.7793583623    2.5906400619
   0.7179575627    0.1597901883    2.5906400619
  -0.3860777728   -0.1989326376    2.5906400619
  -0.3860777728   -1.3597840870    2.5906400619
   0.7179575627   -1.7185069128    2.5906400619
   2.0105846483   -0.7793583623    1.7506400619
  -0.3860777728   -2.1630720562    1.7506400619
   0.6902604089   -2.3528595180    1.7506400619
   1.6367763207   -1.8063883015    1.7506400619
   2.4675526485   -1.1395293625    0.0298290611
   1.1472284091   -2.7130305182    0.0298290611
   2.0937443209   -2.1665593017    0.0298290611
   2.4675526485   -1.1395293625   -1.0084680400
   0.0708902275   -2.5232430564   -1.0084680400
   1.1472284091   -2.7130305182   -1.0084680400
   2.0937443209   -2.1665593017   -1.0084680400
   1.8572569250   -1.1395293625   -1.8484680400
   1.1749255629   -0.2003808119   -1.8484680400
   0.0708902275   -1.7199550872   -1.8484680400
   1.1749255629   -2.0786779130   -1.8484680400
   0.8697777011   -1.1395293625   -2.1693194894
  -1.2220495582    1.5095043389    0.8344221211
  -2.3260848937    1.1507815131    0.8344221211
  -1.2497467121    2.1438569441   -0.0055778789
  -2.3260848937    1.9540694823   -0.0055778789
  -3.0286147477    1.1168270049   -0.0055778789
  -1.2497467121    2.1438569441   -1.0438749800
  -2.3260848937    1.9540694823   -1.0438749800
  -3.0286147477    1.1168270049   -1.0438749800
  -1.2220495582    1.5095043389   -1.8838749800
  -2.3260848937    1.1507815131   -1.8838749800
  -1.5271974200    0.5703557884   -2.2047264295
  -2.8925360376   -1.6836886390   -0.5641750892
  -2.1900061836   -2.5209311164   -0.5641750892
  -1.1136680020   -2.7107185782   -0.5641750892
  -2.8925360376   -0.5907462059   -1.6024721903
  -2.8925360376   -1.6836886390   -1.6024721903
  -2.1900061836   -2.5209311164   -1.6024721903
  -1.1136680020   -2.7107185782   -1.6024721903
  -0.1671520901   -2.1642473617   -1.6024721903
  -0.4036394861   -1.1372174225   -2.4424721903
  -1.0859708482   -0.1980688719   -2.4424721903
  -2.1900061836   -0.5567916977   -2.4424721903
  -2.1900061836   -1.7176431472   -2.4424721903
  -1.0859708482   -2.0763659730   -2.4424721903
  -1.3911187099   -1.1372174225   -2.7633236397
  -1.8447679501   -0.7796694723    2.3054893311
  -1.5396200884    0.1594790783    1.9846378816
  -2.6436554238   -0.1992437476    1.9846378816
  -2.6436554238   -1.3600951970    1.9846378816
  -1.5396200884   -1.7188180228    1.9846378816
  -2.6436554238    0.6040442217    1.1446378816
  -3.3461852779   -0.2331982558    1.1446378816
  -3.3461852779   -1.3261406888    1.1446378816
  -2.6436554238   -2.1633831662    1.1446378816
  -1.5673172422   -2.3531706280    1.1446378816
  -3.3461852779   -0.2331982558    0.1063407805
  -3.3461852779   -1.3261406888    0.1063407805
  -2.6436554238   -2.1633831662    0.1063407805
  -1.4692362302    1.4047181946    1.2719900351
  -2.4309750721    0.9655067821    1.2719900351
  -3.3103085734    0.5626345208    0.3096647522
  -1.7228577868   -2.7337410036    0.3096647522
  -0.6815368129   -2.7337410036    0.3096647522
  -3.5420242891   -0.4525783621   -0.7584357308
  -3.3103085734   -1.4677912451   -0.7584357308
  -3.0025856534    0.0760633561   -1.7207610138
  -0.6815368129    0.4492320547   -2.3867107723
  -0.2427227861   -2.7409840036    0.7040867524
   0.7985981878   -2.7409840036    0.7040867524
   2.3860489744   -1.4750342451    0.7040867524
  -0.2427227861   -2.7409840036   -0.3640137306
   0.2779377009   -0.4598213621   -2.2299634891
   0.8047657011    0.8396626385    2.2779425108
   1.2907154889    1.6813523609    2.0561127749
   0.3188159133    1.6813523609    2.0561127749
   1.3459479423    2.5052503128    1.4345596670
   0.2635834599    2.5052503128    1.4345596670
  -0.6120678004    1.8690524325    1.4345596670
   1.0679983469    3.0075785201    0.5363894029
   0.0303658882    2.8815871292    0.5363894029
  -0.8298609058    2.2878154452    0.5363894029
   2.0453273787    2.6369265089   -0.4605043813
   1.0679983469    3.0075785201   -0.4605043813
   0.0303658882    2.8815871292   -0.4605043813
   2.2215992027    1.8690524325   -1.3586746454
   1.3459479423    2.5052503128   -1.3586746454
   0.2635834599    2.5052503128   -1.3586746454
   1.7766652767    0.8396626385   -1.9802277533
   1.2907154889    1.6813523609   -1.9802277533
   0.3188159133    1.6813523609   -1.9802277533
  -0.1671338745    0.8396626385   -1.9802277533
   1.2907154889   -0.0020270839   -1.9802277533
   0.8047657011    0.8396626385   -2.2020574892
   1.7132817015    0.8031506385    2.2053375109
   2.6732817015    0.8031506385    1.9481062862
   2.1932817015    1.6345350261    1.9481062862
   2.1932817015   -0.0282337492    1.9481062862
   3.3760504768    0.8031506385    1.2453375109
